CPI_Target_Plan;CDR_SSDV_S0_Plan;Weight_S2_Plan;RangeObj_Plan;CDR_DTR_Plan;Non-Critical_Error_Target_Plan;CDR_SSDV_S1_Plan;CDR_SDD_Plan;Weight_Plan;FRR_SST_Plan;CDR_SL_Plan;Drag_Coef_Plan;BurnRate_Planned_S1;BurnRate_Planned_S0;Critical_Error_Target_Plan;BurnRate_Planned_S3;BurnRate_Planned_S2;CDR_SSDV_S3_Plan;Budget_Planned_Total;Budget_Planned_S1;CostVar_Plan;Budget_Planned_S0;Budget_Planned_S3;Budget_Planned_S2;CDR_VVSIL_Plan;SchedVar_Plan;CDR_ED_Plan;SPI_Target_Plan;PropulsionEff_Plan;Weight_S1_Plan;BurnRate_Planned_Total;CDR_SSDV_S2_Plan;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
1.0;0.0;2496.4931999999835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;380.0;0.0;335.0;0.0;0.0;0.0;0.0;0.0;7433.780000000077;0.0;0.0;
